iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
RUS,Europe,Russia,2020-02-16,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-17,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-18,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-19,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-20,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-21,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-22,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-23,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-24,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-25,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-26,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-27,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-28,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-02-29,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-01,2.0,0.0,0.0,,,0.0,0.014,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-02,3.0,1.0,0.143,,,0.0,0.021,0.007,0.001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-03,3.0,0.0,0.143,,,0.0,0.021,0.0,0.001,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-04,3.0,0.0,0.143,,,0.0,0.021,0.0,0.001,,,0.0,,,,,,,,,,,46414.0,0.318,,,,,,tests performed,,,,,,,,,,8.33,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-05,4.0,1.0,0.286,,,0.0,0.027,0.007,0.002,,,0.0,,,,,,,,,,4952.0,51366.0,0.352,0.034,,,,,tests performed,,,,,,,,,,22.22,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-06,13.0,9.0,1.571,,,0.0,0.089,0.062,0.011,,,0.0,,,,,,,,,,4322.0,55688.0,0.382,0.03,,,,,tests performed,,,,,,,,,,22.22,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-07,13.0,0.0,1.571,,,0.0,0.089,0.0,0.011,,,0.0,,,,,,,,,,4272.0,59960.0,0.411,0.029,,,,,tests performed,,,,,,,,,,22.22,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-08,17.0,4.0,2.143,,,0.0,0.116,0.027,0.015,,,0.0,,,,,,,,,,3231.0,63191.0,0.433,0.022,,,,,tests performed,,,,,,,,,,22.22,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-09,17.0,0.0,2.0,,,0.0,0.116,0.0,0.014,,,0.0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,22.22,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-10,20.0,3.0,2.429,,,0.0,0.137,0.021,0.017,,,0.0,,,,,,,,,,,70601.0,0.484,,,,,,tests performed,,,,,,,,,,31.94,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-11,20.0,0.0,2.429,,,0.0,0.137,0.0,0.017,,,0.0,,,,,,,,,,6362.0,76963.0,0.527,0.044,4364.0,0.03,0.001,1796.6,tests performed,,,,,,,,,,31.94,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-12,28.0,8.0,3.429,,,0.0,0.192,0.055,0.023,,,0.0,,,,,,,,,,,,,,4934.0,0.034,0.001,1438.9,tests performed,,,,,,,,,,31.94,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-13,45.0,17.0,4.571,,,0.0,0.308,0.116,0.031,,,0.0,,,,,,,,,,,94852.0,0.65,,5595.0,0.038,0.001,1224.0,tests performed,,,,,,,,,,31.94,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-14,59.0,14.0,6.571,,,0.0,0.404,0.096,0.045,,,0.0,,,,,,,,,,10031.0,104883.0,0.719,0.069,6418.0,0.044,0.001,976.7,tests performed,,,,,,,,,,35.65,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-15,63.0,4.0,6.571,,,0.0,0.432,0.027,0.045,,,0.0,,,,,,,,,,5056.0,109939.0,0.753,0.035,6678.0,0.046,0.001,1016.3,tests performed,,,,,,,,,,35.65,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-16,90.0,27.0,10.429,,,0.0,0.617,0.185,0.071,,,0.0,,,,,,,,,,6122.0,116061.0,0.795,0.042,7024.0,0.048,0.001,673.5,tests performed,,,,,,,,,,50.46,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-17,114.0,24.0,13.429,,,0.0,0.781,0.164,0.092,,,0.0,,,,,,,,,,6793.0,122854.0,0.842,0.047,7465.0,0.051,0.002,555.9,tests performed,,,,,,,,,,60.65,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-18,147.0,33.0,18.143,,,0.0,1.007,0.226,0.124,,,0.0,2.27,,,,,,,,,10247.0,133101.0,0.912,0.07,8020.0,0.055,0.002,442.0,tests performed,,,,,,,,,,60.65,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-19,199.0,52.0,24.429,1.0,1.0,0.143,1.364,0.356,0.167,0.007,0.007,0.001,2.29,,,,,,,,,10418.0,143519.0,0.983,0.071,8230.0,0.056,0.003,336.9,tests performed,,,,,,,,,,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-20,253.0,54.0,29.714,1.0,0.0,0.143,1.734,0.37,0.204,0.007,0.0,0.001,2.26,,,,,,,,,12497.0,156016.0,1.069,0.086,8738.0,0.06,0.003,294.1,tests performed,,,,,,,,,,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-21,306.0,53.0,35.286,1.0,0.0,0.143,2.097,0.363,0.242,0.007,0.0,0.001,2.23,,,,,,,,,7513.0,163529.0,1.121,0.051,8378.0,0.057,0.004,237.4,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-22,367.0,61.0,43.429,1.0,0.0,0.143,2.515,0.418,0.298,0.007,0.0,0.001,2.23,,,,,,,,,2243.0,165772.0,1.136,0.015,7976.0,0.055,0.005,183.7,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-23,438.0,71.0,49.714,1.0,0.0,0.143,3.001,0.487,0.341,0.007,0.0,0.001,2.27,,,,,,,,,20146.0,185918.0,1.274,0.138,9980.0,0.068,0.005,200.7,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-24,495.0,57.0,54.429,1.0,0.0,0.143,3.392,0.391,0.373,0.007,0.0,0.001,2.33,,,,,,,,,6906.0,192824.0,1.321,0.047,9996.0,0.068,0.005,183.7,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-25,658.0,163.0,73.0,3.0,2.0,0.429,4.509,1.117,0.5,0.021,0.014,0.003,2.51,,,,,,,,,4427.0,197251.0,1.352,0.03,9164.0,0.063,0.008,125.5,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-26,840.0,182.0,91.571,3.0,0.0,0.286,5.756,1.247,0.627,0.021,0.0,0.002,2.54,,,,,,,,,26258.0,223509.0,1.532,0.18,11427.0,0.078,0.008,124.8,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-27,1036.0,196.0,111.857,4.0,1.0,0.429,7.099,1.343,0.766,0.027,0.007,0.003,2.51,,,,,,,,,19868.0,243377.0,1.668,0.136,12480.0,0.086,0.009,111.6,tests performed,,,,,,,,,,69.91,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-28,1264.0,228.0,136.857,4.0,0.0,0.429,8.661,1.562,0.938,0.027,0.0,0.003,2.48,,,,,,,,,20511.0,263888.0,1.808,0.141,14337.0,0.098,0.01,104.8,tests performed,,,,,,,,,,71.76,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-29,1534.0,270.0,166.714,8.0,4.0,1.0,10.512,1.85,1.142,0.055,0.027,0.007,2.45,,,,,,,,,79635.0,343523.0,2.354,0.546,25393.0,0.174,0.007,152.3,tests performed,,,,,,,,,,71.76,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-30,1836.0,302.0,199.714,9.0,1.0,1.143,12.581,2.069,1.369,0.062,0.007,0.008,2.44,,,,,,,,,,,,,27013.0,0.185,0.007,135.3,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-03-31,2337.0,501.0,263.143,17.0,8.0,2.286,16.014,3.433,1.803,0.116,0.055,0.016,2.45,,,,,,,,,,406500.0,2.785,,30525.0,0.209,0.009,116.0,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-01,2777.0,440.0,302.714,24.0,7.0,3.0,19.029,3.015,2.074,0.164,0.048,0.021,2.39,,,,,,,,,129500.0,536000.0,3.673,0.887,48393.0,0.332,0.006,159.9,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-02,3548.0,771.0,386.857,30.0,6.0,3.857,24.312,5.283,2.651,0.206,0.041,0.026,2.36,,,,,,,,,39103.0,575103.0,3.941,0.268,50228.0,0.344,0.008,129.8,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-03,4149.0,601.0,444.714,34.0,4.0,4.286,28.431,4.118,3.047,0.233,0.027,0.029,2.23,,,,,,,,,64503.0,639606.0,4.383,0.442,56604.0,0.388,0.008,127.3,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-04,4731.0,582.0,495.286,43.0,9.0,5.571,32.419,3.988,3.394,0.295,0.062,0.038,2.13,,,,,,,,,57398.0,697004.0,4.776,0.393,61874.0,0.424,0.008,124.9,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-05,5389.0,658.0,550.714,45.0,2.0,5.286,36.928,4.509,3.774,0.308,0.014,0.036,2.1,,,,,,,,,61397.0,758401.0,5.197,0.421,59268.0,0.406,0.009,107.6,tests performed,,,,,,,,,,87.04,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-06,6343.0,954.0,643.857,47.0,2.0,5.429,43.465,6.537,4.412,0.322,0.014,0.037,2.11,,,,,,,,,37122.0,795523.0,5.451,0.254,60073.0,0.412,0.011,93.3,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-07,7497.0,1154.0,737.143,58.0,11.0,5.857,51.372,7.908,5.051,0.397,0.075,0.04,2.12,,,,,,,,,114698.0,910221.0,6.237,0.786,71960.0,0.493,0.01,97.6,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-08,8672.0,1175.0,842.143,63.0,5.0,5.571,59.424,8.052,5.771,0.432,0.034,0.038,2.09,,,,,,,,,94498.0,1004719.0,6.885,0.648,66960.0,0.459,0.013,79.5,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-09,10131.0,1459.0,940.429,76.0,13.0,6.571,69.422,9.998,6.444,0.521,0.089,0.045,2.09,,,,,,,,,88092.0,1092811.0,7.488,0.604,73958.0,0.507,0.013,78.6,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-10,11917.0,1786.0,1109.714,94.0,18.0,8.571,81.66,12.238,7.604,0.644,0.123,0.059,2.08,,,,,,,,,91631.0,1184442.0,8.116,0.628,77834.0,0.533,0.014,70.1,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-11,13584.0,1667.0,1264.714,106.0,12.0,9.0,93.083,11.423,8.666,0.726,0.082,0.062,2.04,,,,,,,,,94305.0,1278747.0,8.762,0.646,83106.0,0.569,0.015,65.7,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-12,15770.0,2186.0,1483.0,130.0,24.0,12.143,108.062,14.979,10.162,0.891,0.164,0.083,2.04,,,,,,,,,81246.0,1359993.0,9.319,0.557,85942.0,0.589,0.017,58.0,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-13,18328.0,2558.0,1712.143,148.0,18.0,14.429,125.591,17.528,11.732,1.014,0.123,0.099,2.02,,,,,,,,,66021.0,1426014.0,9.772,0.452,90070.0,0.617,0.019,52.6,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-14,21102.0,2774.0,1943.571,170.0,22.0,16.0,144.599,19.009,13.318,1.165,0.151,0.11,2.0,,,,,,,,,91978.0,1517992.0,10.402,0.63,86824.0,0.595,0.022,44.7,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-15,24490.0,3388.0,2259.714,198.0,28.0,19.286,167.815,23.216,15.484,1.357,0.192,0.132,1.97,,,,,,,,,95421.0,1613413.0,11.056,0.654,86956.0,0.596,0.026,38.5,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
RUS,Europe,Russia,2020-04-16,27938.0,3448.0,2543.857,232.0,34.0,22.286,191.442,23.627,17.432,1.59,0.233,0.153,1.93,,,,,,,,,104606.0,1718019.0,11.773,0.717,89315.0,0.612,0.028,35.1,tests performed,,,,,,,,,,85.19,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824
